precinct_id,C_TOT24,C_HSP24,C_NHS24,C_WHT24,C_BLA24,C_AMI24,C_ASI24,C_NHP24,C_2OM24,C_BLW24,C_AIW24,C_ASW24,C_AIB24,C_AIA24,C_ASN24,C_BLK24,CVAP_TOT24,CVAP_HSP24,CVAP_NHS24,CVAP_WHT24,CVAP_BLA24,CVAP_AMI24,CVAP_ASI24,CVAP_NHP24,CVAP_2OM24,CVAP_BLW24,CVAP_AIW24,CVAP_ASW24,CVAP_AIB24,CVAP_AIA24,CVAP_ASN24,CVAP_BLK24
FULTON - 11N,2818,34,2783,0,2724,0,53,0,0,0,0,0,15,15,53,2737,2192,32,2155,0,2108,0,34,0,0,0,0,0,18,18,34,2129
FULTON - 11P,3169,1,3161,28,3131,0,0,0,0,0,0,0,0,0,0,3137,2445,0,2442,26,2413,0,0,0,0,0,0,0,4,4,0,2418
FULTON - 11R,4381,96,4282,27,4255,0,0,0,0,0,0,0,0,0,0,4250,3035,52,2976,28,2948,0,0,0,0,0,0,0,0,0,0,2944
FULTON - 12A,2559,37,2522,515,1945,0,15,0,0,0,0,0,47,47,15,1992,2049,40,2009,502,1470,0,13,0,0,0,0,0,24,24,13,1494
FULTON - 12A1,2811,153,2658,824,1680,0,28,0,0,41,0,48,37,37,76,1758,2637,153,2484,786,1537,0,29,0,0,37,5,48,42,47,77,1616
FULTON - 12D,1599,18,1582,71,1483,0,9,0,0,15,0,0,0,0,11,1496,1237,15,1225,76,1128,0,5,0,0,16,0,0,0,0,5,1140
FULTON - 12E1,2339,493,2015,320,1632,0,7,0,9,52,2,0,0,2,5,1683,2139,464,1830,322,1455,0,4,0,10,39,0,0,0,0,4,1499
FULTON - 12E2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FULTON - 12F,1030,53,974,54,863,0,10,4,0,39,0,0,0,0,10,903,783,43,736,48,668,0,9,0,0,9,0,0,0,0,9,676
FULTON - 12G,916,80,817,96,689,0,0,0,0,20,6,0,0,6,0,711,827,54,762,89,640,0,0,0,3,24,0,0,0,0,0,663
FULTON - 12H1,985,80,754,47,687,0,0,0,0,23,0,0,0,0,0,711,712,71,494,49,451,0,0,0,0,0,0,0,0,0,0,451
FULTON - 12H2,3720,99,3640,248,3389,0,7,0,0,0,0,0,24,17,7,3401,2593,44,2561,136,2410,0,7,0,0,0,0,0,28,18,7,2426
FULTON - 12I,849,33,813,52,747,0,0,0,0,0,0,0,0,0,0,751,787,21,766,48,703,0,0,0,0,0,0,0,0,0,0,707
FULTON - 12J,4029,0,4029,37,3560,320,0,6,0,101,0,0,5,325,0,3666,2870,0,2870,36,2623,152,0,0,0,59,0,0,0,152,0,2682
FULTON - 12K,3931,111,3813,691,2809,0,165,0,15,66,5,29,0,5,194,2882,2890,83,2801,557,2039,0,107,0,17,28,0,23,0,0,130,2077
FULTON - 12L,566,35,534,73,475,0,0,0,0,0,0,0,0,0,0,471,506,20,486,76,425,0,0,0,0,0,0,0,0,0,0,421
FULTON - 12M,3295,176,3103,36,2967,0,8,0,8,0,0,0,59,66,8,3035,2519,100,2408,37,2313,0,8,0,7,0,0,0,25,35,8,2347
FULTON - 12N,1232,0,1239,133,1026,0,0,0,0,113,0,0,0,0,0,1132,919,0,925,117,771,0,0,0,0,66,0,1,0,0,1,827
FULTON - 12S,3864,120,3746,70,3576,0,73,0,0,0,0,0,31,31,73,3606,2612,123,2492,71,2349,0,75,0,0,0,0,0,0,0,75,2350
FULTON - AP01A,5868,380,5495,3256,548,4,1436,0,0,11,5,81,0,9,1532,559,4680,177,4507,2636,450,0,1223,0,0,12,0,9,0,0,1238,462
FULTON - AP01B,1865,129,1736,1241,213,16,253,0,0,0,13,0,0,29,253,213,1466,118,1348,1098,144,0,106,0,0,0,0,0,0,0,106,144
FULTON - AP01C,2942,353,2577,1737,272,0,451,0,0,111,0,15,0,0,465,420,2054,243,1819,1308,184,0,290,0,0,21,0,15,0,0,303,226
FULTON - AP01D,952,58,895,452,249,0,119,0,0,0,0,17,0,3,138,257,800,46,754,388,228,3,87,0,0,0,0,12,0,3,101,231
FULTON - AP01E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FULTON - AP021,3396,304,3086,2320,317,5,248,0,0,56,17,81,51,74,313,418,2741,260,2476,1861,262,0,207,0,0,47,17,27,51,73,214,359
FULTON - AP022,3646,114,3397,2504,492,0,302,0,17,111,0,80,0,0,361,594,2456,76,2309,1858,171,0,245,0,0,35,0,42,0,0,268,214
FULTON - AP023,1316,28,1372,578,474,0,255,0,7,12,0,44,0,0,309,484,962,23,976,544,174,0,235,0,0,24,0,0,0,0,249,204
FULTON - AP02B,923,16,1072,803,175,0,72,0,1,42,2,0,0,1,80,217,834,15,918,741,95,0,67,0,0,38,0,0,2,1,71,125
FULTON - AP03,2436,431,2003,344,1453,6,9,0,6,170,6,0,0,12,10,1629,1645,256,1389,345,928,6,7,0,12,78,7,0,0,13,9,1012
FULTON - AP04A,2433,343,2116,1475,315,0,287,0,0,0,0,16,0,0,301,314,1564,109,1472,977,307,0,175,0,0,0,0,19,3,3,191,310
FULTON - AP04B,564,44,518,393,16,0,97,0,0,0,3,3,0,2,100,18,393,38,355,270,15,0,72,0,0,0,4,0,0,0,72,17
FULTON - AP05,5402,527,4867,3553,411,19,740,0,92,21,31,32,0,50,776,432,4293,483,3807,2907,273,18,531,0,57,0,28,6,0,46,535,271
FULTON - AP06,2073,173,1907,1716,45,0,28,0,0,54,5,20,0,5,56,94,1419,103,1325,1208,46,0,26,7,0,13,0,2,0,0,32,59
FULTON - AP07A,4258,351,3904,2809,416,0,491,0,0,153,22,57,0,22,532,577,3263,251,3010,2386,370,0,138,0,0,74,23,9,0,23,151,459
FULTON - AP07B,1175,161,1023,714,116,0,138,0,0,0,0,45,0,0,181,116,847,100,756,525,112,0,92,0,0,0,0,34,0,0,125,103
FULTON - AP07C,1312,86,1223,964,13,0,200,0,0,3,7,10,0,5,205,25,1102,82,1018,837,10,0,113,0,0,3,4,3,0,4,128,16
FULTON - AP09A,5770,244,5529,3058,613,0,1698,0,83,66,11,39,0,11,1726,684,4122,207,3923,2325,545,0,947,0,80,74,6,4,0,6,947,620
FULTON - AP09B,1399,92,1307,601,291,0,347,0,0,6,9,15,0,16,366,292,992,67,917,488,182,0,194,0,0,0,4,5,0,8,198,187
FULTON - AP10,1203,24,1191,1098,1,0,30,0,0,33,9,0,0,11,28,35,960,16,950,888,0,0,15,0,0,20,9,0,0,9,15,17
FULTON - AP12A,1576,380,1220,628,575,0,91,0,0,10,3,13,0,12,110,558,1360,236,1120,603,563,0,59,0,0,10,0,0,0,3,58,542
FULTON - AP12B,1488,171,1293,319,86,0,595,0,5,5,22,141,0,13,735,91,876,132,741,258,68,0,173,0,0,4,10,95,0,7,268,73
FULTON - AP12C,2222,19,2203,1441,509,0,159,0,0,85,0,9,0,0,168,594,1811,20,1791,1361,218,0,110,0,0,88,0,14,0,0,124,306
FULTON - AP12D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FULTON - AP14,304,16,281,18,0,0,417,0,0,0,0,0,0,0,402,0,256,22,230,13,0,0,394,0,0,0,0,0,0,0,388,0
FULTON - AP14A,3745,235,3523,2240,546,0,508,0,87,59,14,12,8,30,531,607,2434,103,2331,1638,243,0,359,0,34,30,10,0,8,24,356,280
FULTON - CH01,746,65,676,185,537,0,0,0,0,2,0,0,0,0,0,534,530,73,457,174,299,0,0,0,0,0,0,0,0,0,0,294
FULTON - CH01A,10,7,5,1,3,0,0,0,0,0,0,0,0,0,0,5,6,3,5,1,2,0,0,0,0,0,0,0,0,0,0,4
FULTON - CH01B,12,7,7,8,3,0,0,0,0,0,0,0,0,0,0,3,9,1,7,7,3,0,0,0,0,0,0,0,0,0,0,3
FULTON - CH02,289,4,281,270,38,0,0,0,0,1,0,0,0,0,0,39,265,3,263,257,36,0,0,0,0,0,0,0,0,0,0,37
FULTON - CH02A,48,0,49,49,3,0,0,0,0,0,0,0,0,0,0,3,44,0,44,45,2,0,0,0,0,0,0,0,0,0,0,2
FULTON - CH03,375,1,376,362,12,0,0,0,0,9,0,0,25,6,0,20,351,1,352,329,16,0,0,0,0,7,0,0,24,6,0,23
FULTON - CH04A,775,5,793,904,8,0,0,0,0,9,0,0,0,8,0,15,630,9,626,675,8,0,0,0,0,9,0,0,0,7,0,15
FULTON - CH05,644,12,633,635,27,0,0,0,0,14,0,0,0,0,0,39,529,4,528,529,24,0,0,0,0,13,0,0,0,0,0,35
FULTON - CH05A,43,2,35,37,0,0,0,0,0,0,0,0,0,2,0,2,24,2,20,19,0,0,0,0,0,0,0,0,0,2,0,1
FULTON - CP011,1561,101,1447,449,978,0,0,0,0,22,3,0,0,1,0,1002,1363,44,1305,435,844,0,0,0,0,23,4,0,0,2,0,868
FULTON - CP012,1440,17,1449,256,1178,0,0,0,0,26,2,0,0,4,0,1203,1133,21,1137,240,911,0,0,0,0,0,2,0,0,4,0,910
FULTON - CP01B,347,0,353,154,161,0,48,0,0,0,0,0,0,1,48,163,295,0,294,131,124,0,44,0,0,0,0,1,0,0,46,124
FULTON - CP02,1200,4,1188,278,842,0,52,0,0,11,0,0,0,0,52,855,1116,0,1112,221,821,0,50,0,0,15,0,0,0,0,50,836
FULTON - CP04A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FULTON - CP04B,115,0,102,0,78,0,0,0,0,6,0,0,0,0,0,83,68,0,57,0,40,0,0,0,0,0,0,0,0,0,0,40
FULTON - CP051,80,0,77,0,74,0,0,0,0,0,0,0,0,0,2,77,47,0,44,0,44,0,0,0,0,0,0,0,0,0,0,45
FULTON - CP052,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
FULTON - CP05B,98,0,99,0,101,0,0,0,0,0,0,0,0,0,0,101,70,0,71,0,73,0,0,0,0,0,0,0,0,0,0,73
FULTON - CP05C,1784,68,1694,38,1611,0,4,0,0,74,0,5,0,0,7,1650,1446,50,1384,38,1325,0,0,0,0,21,0,0,0,0,0,1344
FULTON - CP06A,417,1,416,9,311,0,0,0,0,92,0,0,0,0,0,410,334,1,334,11,307,0,0,0,0,14,0,0,0,0,0,324
FULTON - CP06B,5,0,5,0,2,0,0,0,0,8,0,0,0,0,0,3,4,0,4,0,2,0,0,0,0,4,0,0,0,0,0,3
FULTON - CP07A,1339,137,1260,18,1184,0,0,0,7,17,0,0,0,0,0,1234,908,97,843,19,804,0,0,0,11,7,0,0,0,0,0,817
FULTON - CP07B,17,0,16,0,14,0,0,0,0,0,0,0,0,0,0,14,9,0,8,0,6,0,0,0,0,0,0,0,0,0,0,6
FULTON - CP07C,287,0,296,0,277,0,0,0,0,29,0,0,0,0,0,296,209,0,215,0,206,0,0,0,0,12,0,0,0,0,0,214
FULTON - CP07D,5,4,3,0,3,0,0,0,0,0,0,0,0,0,0,3,4,5,3,0,2,0,0,0,0,0,0,0,0,0,0,2
FULTON - CP07E,58,0,58,0,54,0,0,0,0,0,0,0,0,0,0,57,31,0,30,0,29,0,0,0,0,0,0,0,0,0,0,29
FULTON - CP07F,364,13,306,2,294,0,0,0,3,0,0,0,0,0,0,301,240,15,197,2,189,0,0,0,0,0,0,0,0,0,0,192
FULTON - CP081,599,0,612,0,596,0,0,0,0,8,0,0,0,0,0,619,503,0,513,0,496,0,0,0,0,8,0,0,0,0,0,518
FULTON - CP083,98,0,97,0,91,0,0,0,2,0,3,0,0,0,0,91,89,0,89,0,80,0,0,0,3,2,3,0,0,0,0,81
FULTON - CP084,477,3,471,1,479,0,0,0,0,0,0,0,0,0,0,477,201,2,196,1,195,0,0,0,0,0,0,0,0,0,0,195
FULTON - CP08A,1312,0,1312,0,1169,0,143,0,0,0,0,0,0,0,143,1169,793,0,793,0,646,0,147,0,0,0,0,0,0,0,147,646
FULTON - EP01A,3972,687,3289,825,2319,0,32,0,0,53,21,40,0,20,68,2372,3090,329,2758,700,1938,0,73,0,0,23,11,41,0,10,85,1964
FULTON - EP01B,2228,247,1965,149,1659,0,0,0,37,127,0,6,21,23,6,1806,1492,73,1410,131,1122,0,0,0,14,131,0,10,21,23,10,1263
FULTON - EP01C,758,12,747,182,521,0,48,0,0,0,0,0,0,0,52,520,573,10,565,178,339,0,13,0,0,0,0,0,0,0,42,341
FULTON - EP01D,611,40,558,134,406,0,0,0,0,0,0,0,0,0,0,412,456,40,409,120,283,0,0,0,0,0,0,0,0,0,0,283
FULTON - EP02A,3459,1041,2410,458,1862,0,7,0,0,69,18,0,0,17,7,1931,2483,355,2126,434,1617,0,5,0,0,66,15,0,0,14,5,1682
FULTON - EP02B,1931,96,1836,624,1119,0,69,0,0,12,7,0,0,8,69,1131,1684,76,1607,596,917,0,65,0,0,8,9,0,0,10,65,926
FULTON - EP02C,528,0,537,321,170,0,0,0,0,38,4,0,0,3,0,204,444,0,452,309,135,0,0,0,0,0,4,4,0,4,3,135
FULTON - EP02D,589,4,564,54,493,2,0,0,0,0,0,0,0,4,0,502,489,0,471,49,405,0,0,3,0,0,0,0,0,0,0,416
FULTON - EP02E,2056,164,1912,326,1588,8,0,0,0,0,6,0,0,13,0,1578,1534,37,1513,257,1267,0,0,2,0,0,4,0,0,5,0,1253
FULTON - EP03A,3990,352,3667,338,3206,0,0,0,16,71,0,0,18,14,0,3294,3414,225,3210,333,2824,4,0,0,3,19,0,0,18,18,0,2866
FULTON - EP03B,1670,124,1543,213,1217,0,17,0,74,29,0,0,0,0,17,1247,1389,77,1309,216,1054,0,13,0,32,0,5,0,0,5,13,1052
FULTON - EP03C,1771,391,1372,23,1301,0,0,0,0,30,0,0,20,22,0,1348,1100,196,904,19,839,0,0,0,0,26,0,0,20,22,0,886
FULTON - EP03D,53,27,31,2,23,0,0,0,0,0,0,0,0,0,0,23,30,4,25,3,16,0,0,0,0,0,0,0,0,0,0,17
FULTON - EP04A,6663,219,6452,106,6151,0,0,0,0,176,0,0,26,26,0,6349,4105,55,4055,96,3873,0,0,0,0,62,0,0,28,28,0,3961
FULTON - EP04B,3486,142,3331,111,3205,0,0,0,0,0,0,0,0,0,0,3207,2394,34,2359,115,2234,0,0,0,0,0,0,0,0,0,0,2238
FULTON - EP04C,391,9,378,13,298,0,36,0,9,0,0,0,0,0,36,301,353,4,344,12,266,0,31,0,11,0,0,0,0,0,31,265
FULTON - EP04D,3194,114,3076,81,2820,0,160,0,12,5,0,0,6,6,160,2834,2656,112,2547,82,2300,0,166,0,9,0,0,0,4,4,166,2310
FULTON - FA01A,5576,378,5194,336,4898,0,88,0,1,0,0,0,0,0,67,4888,4343,323,4010,306,3732,0,86,4,1,0,0,0,0,0,86,3720
FULTON - FA01B,9262,492,8779,829,7799,0,58,0,13,37,0,0,0,0,56,7852,6513,269,6262,757,5391,0,45,0,14,19,0,0,0,0,44,5423
FULTON - FA01C,2044,74,2008,113,1863,0,0,0,0,0,0,0,0,0,0,1869,1206,70,1142,114,993,0,0,0,0,0,0,0,0,0,0,994
FULTON - FA01D,740,166,577,99,512,0,0,0,0,4,0,0,0,0,0,507,563,143,435,74,378,0,1,0,0,0,0,0,0,0,1,374
FULTON - FC02,371,6,347,2,352,0,0,0,0,0,0,0,0,0,0,343,322,0,367,4,375,0,0,0,0,0,0,0,0,0,0,364
FULTON - HP01,6005,1206,4799,1975,2381,9,292,0,39,61,0,42,0,9,334,2442,4527,438,4089,1843,1876,0,260,0,39,29,0,42,0,0,302,1905
FULTON - JC01,4167,137,4031,2111,317,0,1637,0,4,17,4,62,0,5,1703,326,3079,52,3028,1674,190,0,1207,0,0,0,0,4,0,1,1212,187
FULTON - JC01A,2211,132,2079,712,51,0,1221,0,0,0,4,43,0,4,1262,53,1568,96,1472,532,37,0,851,4,0,0,5,14,0,5,864,37
FULTON - JC02,4405,324,4080,1633,331,0,1692,0,65,0,20,266,0,19,1956,337,3196,180,3015,1499,323,0,1123,0,0,0,23,29,0,22,1152,326
FULTON - JC03A,705,45,661,386,0,0,291,0,7,12,0,0,0,0,288,10,526,35,491,284,0,0,218,0,3,1,0,0,0,0,211,2
FULTON - JC03B,3759,190,3583,2390,561,0,602,0,5,0,0,33,0,0,639,559,2362,148,2216,1377,302,0,510,0,0,0,0,22,0,0,539,300
FULTON - JC04A,3663,305,3358,2263,386,0,641,0,0,0,0,68,0,0,709,386,2476,216,2260,1534,248,6,463,0,0,0,0,9,0,6,472,248
FULTON - JC04B,609,0,611,236,49,0,279,0,0,22,0,0,0,0,282,93,393,1,393,165,28,0,157,0,0,13,0,0,0,0,163,69
FULTON - JC04C,1754,102,1655,939,286,0,394,0,0,5,23,20,0,16,409,296,1262,87,1184,743,214,0,227,0,0,0,17,4,0,13,233,212
FULTON - JC05,2643,103,2525,1578,209,0,601,0,27,35,0,0,32,32,600,280,1831,89,1740,1158,117,0,402,0,9,7,0,4,33,33,406,158
FULTON - JC06,3428,205,3223,1999,138,0,984,0,0,0,0,102,0,0,1086,138,2670,119,2551,1528,87,0,844,0,0,5,0,87,0,0,931,92
FULTON - JC07,5236,347,4894,2031,367,0,2376,0,10,60,0,35,0,0,2410,438,3737,147,3596,1529,351,0,1674,0,12,36,0,0,0,0,1676,386
FULTON - JC08,3268,120,3148,1288,536,0,554,0,1,751,0,37,0,0,592,1280,2577,105,2471,1132,502,0,386,0,0,431,0,26,0,0,411,935
FULTON - JC09,3792,349,3438,1988,695,0,702,0,0,9,0,40,0,0,742,700,2824,196,2623,1541,492,0,558,0,0,8,0,12,0,0,569,499
FULTON - JC10,2819,308,2512,1487,456,0,496,0,0,29,9,31,19,20,524,494,2022,246,1778,1200,308,0,255,0,0,0,9,0,15,18,253,315
FULTON - JC11,4494,179,4322,2606,332,88,1189,0,11,9,4,81,0,92,1271,341,3244,128,3127,2051,276,34,716,0,0,0,0,47,0,34,764,276
FULTON - JC12,3452,326,3118,1926,472,0,648,0,0,108,0,15,0,0,662,542,2764,134,2617,1799,266,0,522,0,0,19,0,9,0,0,530,293
FULTON - JC13A,2724,58,2667,1909,303,0,294,0,5,13,0,141,0,0,446,305,2202,62,2136,1651,242,0,230,4,0,0,0,16,0,0,245,246
FULTON - JC13B,394,25,368,286,46,0,11,0,0,0,0,40,0,0,30,55,341,16,328,281,29,0,12,1,0,0,0,0,0,0,14,25
FULTON - JC14,2895,114,2782,1616,189,0,738,0,0,170,0,7,0,0,755,399,2035,69,1969,1220,147,0,532,0,0,73,0,0,0,0,531,212
FULTON - JC15,1173,138,1023,465,310,0,200,0,38,25,0,24,0,0,214,335,859,92,762,375,232,0,139,0,28,8,0,0,0,0,143,241
FULTON - JC16,2961,153,2817,1845,447,0,440,0,30,79,0,4,0,2,442,495,2150,94,2053,1462,181,3,346,4,0,63,0,4,0,2,350,226
FULTON - JC18,3499,69,3428,3076,213,0,99,0,0,9,0,21,0,0,120,222,2669,43,2624,2314,205,0,96,0,0,0,0,0,0,0,96,205
FULTON - JC19,2287,259,2026,1540,190,0,55,0,0,0,0,212,0,0,278,189,1449,44,1412,1134,184,0,58,0,0,0,0,28,0,0,88,182
FULTON - JC19A,3758,673,3087,2269,480,0,296,0,0,0,22,43,0,22,330,481,2780,325,2448,1807,427,0,205,0,0,0,12,6,0,12,209,429
FULTON - ML01A,3373,249,3111,2370,103,9,480,0,0,23,24,79,0,33,560,127,2484,221,2253,1672,119,0,417,0,0,7,7,23,0,6,430,141
FULTON - ML01B,655,21,630,575,38,0,3,0,0,13,7,10,0,7,20,54,489,19,475,427,24,0,2,0,0,7,3,0,0,3,7,47
FULTON - ML01C,185,19,167,122,2,0,21,0,0,2,0,2,0,0,21,8,123,9,114,88,1,0,9,0,0,15,0,1,0,0,11,6
FULTON - ML02A,3167,579,2582,2200,174,8,111,0,1,3,21,30,0,32,142,200,1996,274,1725,1468,137,0,85,0,0,13,13,0,0,13,85,145
FULTON - ML02B,2491,159,2381,2136,159,0,63,0,2,23,7,1,0,8,78,181,1716,94,1631,1489,107,0,40,0,0,6,3,0,0,3,41,115
FULTON - ML03,3963,389,3580,2888,333,7,149,0,144,37,19,0,0,21,145,397,2775,173,2610,2104,291,0,133,0,103,0,15,4,0,14,133,294
FULTON - ML03A,676,55,629,500,142,0,18,0,3,10,1,0,0,1,15,157,426,28,399,321,68,0,15,0,0,2,0,0,0,0,14,73
FULTON - ML04,4697,347,4308,3156,488,4,543,0,0,0,0,73,0,3,646,482,3167,141,3002,2300,323,0,384,0,0,0,0,45,0,0,436,321
FULTON - ML05,6772,642,6079,3652,1304,0,1018,0,30,24,10,88,0,11,1098,1335,4401,308,4076,2749,698,0,594,0,0,0,20,26,0,19,619,698
FULTON - ML06A,3867,334,3545,1496,1529,0,384,0,0,114,0,9,0,0,397,1641,3174,326,2858,1234,1346,0,236,0,0,32,0,5,0,1,241,1383
FULTON - ML06B,3556,385,3188,1982,589,13,250,0,23,182,123,13,0,136,263,772,2928,356,2572,1748,467,17,221,0,10,16,54,18,0,71,238,480
FULTON - ML07A,897,0,904,580,46,0,106,0,73,157,11,0,0,9,111,128,641,0,642,472,33,0,92,0,24,25,7,0,0,8,93,49
FULTON - ML07B,2450,301,2143,1645,291,0,152,0,26,0,7,0,0,10,149,304,1752,165,1583,1242,222,0,81,0,19,0,4,0,0,4,81,221
FULTON - MP01,627,28,595,477,82,0,5,0,2,9,8,0,0,8,6,82,570,26,543,458,73,0,5,0,0,0,4,0,0,5,5,65
FULTON - PA01,4410,844,3524,1126,2072,0,0,0,0,17,84,0,0,93,0,2120,3330,555,2751,968,1596,0,0,0,0,20,31,0,0,40,0,1647
FULTON - RW01,4521,352,4169,3762,117,0,163,0,0,42,26,59,0,26,222,159,3617,348,3269,2984,70,5,146,0,0,30,18,16,0,23,162,100
FULTON - RW02,6102,461,5641,4980,295,0,262,0,26,65,0,13,0,0,275,360,4401,235,4166,3600,286,0,204,0,8,63,5,0,0,5,204,349
FULTON - RW03,755,52,704,701,0,0,0,0,0,0,0,10,0,0,12,0,723,54,669,667,0,0,0,0,0,0,0,9,0,0,10,0
FULTON - RW03A,267,62,199,90,14,0,0,0,26,11,4,13,0,3,23,25,219,36,181,77,17,0,0,0,22,13,0,7,0,0,22,26
FULTON - RW03B,2311,166,2133,1496,546,0,65,0,0,10,22,0,0,22,65,556,1910,166,1735,1151,500,0,68,0,0,7,19,0,0,19,68,507
FULTON - RW03C,3382,869,2532,1551,676,0,32,0,62,195,5,34,0,6,54,873,2602,390,2223,1466,549,0,31,0,68,91,4,39,0,4,54,645
FULTON - RW04,1916,289,1597,1463,70,0,13,0,10,13,12,37,0,12,41,77,1427,159,1262,1168,57,0,12,0,0,0,13,23,0,12,30,54
FULTON - RW05,3156,474,2544,1644,742,0,126,0,0,21,13,0,0,11,126,760,2374,369,1922,1256,510,4,119,0,0,20,8,0,3,13,118,528
FULTON - RW05A,1791,967,902,469,297,0,33,0,51,44,6,0,0,6,30,339,1170,363,807,447,239,0,31,0,47,31,6,1,0,6,29,270
FULTON - RW06,3459,396,3063,2529,200,12,116,0,0,35,11,160,0,23,276,235,2455,174,2280,1915,195,0,83,0,0,36,19,35,0,19,118,231
FULTON - RW07A,2705,650,1955,530,1432,0,0,0,0,0,0,0,0,0,0,1429,1673,224,1452,490,963,0,0,0,0,0,0,4,0,0,5,961
FULTON - RW07B,3411,2597,836,463,347,0,35,0,0,0,0,0,0,0,37,344,1324,707,614,404,209,0,10,0,0,0,0,0,0,0,10,204
FULTON - RW08,3313,185,3128,2851,139,6,128,0,0,4,0,0,0,6,128,147,2827,132,2695,2484,83,7,117,0,0,0,0,0,0,7,117,87
FULTON - RW09,4727,150,4585,3808,279,1,162,0,121,39,11,135,0,13,299,335,3456,82,3379,2933,212,2,117,0,45,22,11,28,0,12,150,241
FULTON - RW09A,2979,200,2766,2213,274,7,139,0,0,31,35,93,0,42,218,288,1943,120,1812,1521,126,0,65,0,0,48,14,63,0,15,119,156
FULTON - RW10,3066,104,2962,2595,291,0,42,0,0,0,34,0,0,34,42,291,2302,64,2238,1951,236,0,37,0,0,0,14,0,0,14,37,236
FULTON - RW10A,1028,42,986,830,133,0,0,0,10,0,0,0,13,13,0,146,918,45,873,729,133,0,0,0,0,0,0,0,11,11,0,144
FULTON - RW11A,3226,114,3113,2391,516,0,127,0,0,71,0,0,0,0,127,587,2658,100,2559,2016,387,0,99,0,0,50,0,5,4,3,104,441
FULTON - RW11B,24,5,18,3,7,0,10,0,0,6,0,0,0,0,10,13,18,3,14,3,0,0,9,0,0,0,0,0,0,1,9,0
FULTON - RW12,3705,150,3560,3060,69,7,358,6,0,47,5,11,0,11,373,122,2619,73,2544,2184,62,10,255,0,0,14,7,15,0,16,269,80
FULTON - RW12A,4213,328,3888,3027,181,0,544,0,0,25,0,38,0,3,584,218,3135,229,2916,2360,166,6,280,0,0,11,0,26,2,11,319,178
FULTON - RW13,4591,984,3609,3095,212,16,167,0,77,34,21,13,0,32,183,248,3490,652,2838,2514,156,11,138,0,0,12,23,0,0,35,139,170
FULTON - RW16,2151,73,2079,1548,343,0,124,0,8,55,0,0,0,0,124,393,1659,71,1589,1302,190,0,90,0,9,0,0,0,0,0,90,186
FULTON - RW17,3858,211,3647,2606,673,0,108,0,10,223,0,27,0,0,135,896,2957,173,2784,2309,396,4,63,0,12,0,0,0,0,4,63,396
FULTON - RW19,2784,212,2578,2004,454,0,74,0,0,54,0,0,0,0,75,506,1868,84,1786,1328,332,4,75,0,0,50,0,0,0,4,75,378
FULTON - RW20,2917,219,2730,1784,703,0,118,0,24,79,3,20,0,3,146,786,2237,100,2140,1394,559,0,95,0,0,74,3,24,0,4,124,634
FULTON - RW21,139,8,129,102,5,0,0,0,0,0,0,0,0,0,1,7,115,1,117,96,0,0,0,0,0,0,0,1,0,0,1,2
FULTON - RW21A,3648,125,3523,2970,323,0,78,0,0,137,9,6,0,9,84,460,2813,47,2766,2292,327,0,80,0,0,58,9,0,0,9,80,385
FULTON - RW22A,4622,343,4281,2318,1346,0,338,0,157,78,6,24,34,40,360,1456,3778,263,3516,2122,1018,0,250,0,0,91,0,7,35,35,257,1144
FULTON - RW22B,14,1,12,1,3,0,0,0,0,2,0,0,0,0,0,6,9,1,8,1,3,0,0,0,0,0,0,0,0,0,0,3
FULTON - RW22C,10,0,9,0,0,0,0,0,0,1,0,0,0,0,0,2,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
FULTON - SC01A,31,0,31,1,24,0,0,0,0,0,0,0,0,0,0,25,22,0,21,1,15,0,0,0,0,0,0,0,0,0,0,17
FULTON - SC01B,2155,0,2156,0,1861,0,219,0,20,1,0,0,81,81,219,1939,1616,7,1611,0,1506,0,61,0,10,0,0,0,36,36,61,1539
FULTON - SC01C,2986,2,2975,4,2783,0,0,0,104,0,0,0,53,53,0,2848,2241,3,2237,4,2114,0,0,0,49,0,0,0,51,51,0,2175
FULTON - SC01D,73,0,66,0,43,0,0,0,0,0,0,0,0,0,0,47,60,0,58,0,47,0,5,0,0,0,0,0,0,0,5,48
FULTON - SC02,716,8,706,25,677,0,0,0,0,7,0,0,0,1,0,692,630,5,625,24,598,0,0,0,0,7,0,0,0,0,0,611
FULTON - SC02A,506,0,508,22,475,4,0,0,0,16,0,0,0,2,0,486,377,0,378,23,346,0,0,0,0,12,0,0,0,0,0,358
FULTON - SC04,1025,85,942,411,388,0,75,0,0,3,0,0,0,0,75,395,870,73,802,408,288,0,75,0,0,0,0,0,0,0,75,290
